"","Day","Weekday","School","SchoolType","School_Zip","District","DistrictNumber","County","TEA_Description","NCES_Description","MetroStatus","AttendancePercent","AbsentPercent","CovidTotalCountyCases","CovidCountyPercentIncrease","CovidTotalStateCases","CovidStatePercentIncrease","HousholdMediumIncome","Population","White","Black","Native","Asian","Islander","Other","Two","Hispanic","PercentWithoutDegree","PercentFamilyPoverty","UnemploymentRate","Latitude","Longitude","PRCP","TMAX","TMIN"
"27352",2020-11-09,"Monday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",94.7,0.53,75161,4.21947364042263,1026570,2.25737816612677,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,81,63
"27353",2020-11-09,"Monday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",94.7,0.53,75161,4.21947364042263,1026570,2.25737816612677,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,76,60
"27354",2020-11-10,"Tuesday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.04,1,76086,1.23069144902277,1038214,1.13426264161236,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,74,49
"27355",2020-11-10,"Tuesday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",90.04,1,76086,1.23069144902277,1038214,1.13426264161236,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,79,64
"27356",2020-11-11,"Wednesday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.58,0.74,76838,0.988355282180686,1051071,1.23837667378788,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,75,46
"27357",2020-11-11,"Wednesday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.58,0.74,76838,0.988355282180686,1051071,1.23837667378788,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,71,42
"27358",2020-11-12,"Thursday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.62,0.74,78029,1.5500143158333,1060798,0.925437006634189,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,82,55
"27359",2020-11-12,"Thursday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.62,0.74,78029,1.5500143158333,1060798,0.925437006634189,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,74,43
"27360",2020-11-13,"Friday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",94.09,0.59,79431,1.79676786835663,1073382,1.18627674637395,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,74,55
"27361",2020-11-13,"Friday","Richard J Wilson ES","Elementary","76110","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",94.09,0.59,79431,1.79676786835663,1073382,1.18627674637395,46313,31825,28.12,2.7,0.21,1.19,0,0.07,0.94,66.78,38.6,18.5,5.3,32.706331,-97.33787,0,81,54
"27362",2020-09-08,"Tuesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",99.35,0.06,43055,NA,670427,NA,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,92,78
"27363",2020-09-08,"Tuesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",99.35,0.06,43055,NA,670427,NA,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,94,75
"27364",2020-09-09,"Wednesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",97.99,0.2,43515,1.06840088259204,675149,0.704327242190428,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0.61,80,56
"27365",2020-09-09,"Wednesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",97.99,0.2,43515,1.06840088259204,675149,0.704327242190428,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,NA,NA
"27366",2020-09-10,"Thursday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",98.31,0.17,43726,0.484890267723781,677888,0.405688225858292,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0.02,68,56
"27367",2020-09-10,"Thursday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",98.31,0.17,43726,0.484890267723781,677888,0.405688225858292,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,1.05,78,54
"27368",2020-09-11,"Friday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",96.79,0.32,43937,0.482550427663164,683295,0.79762438632931,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,79,64
"27369",2020-09-11,"Friday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",96.79,0.32,43937,0.482550427663164,683295,0.79762438632931,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,65,55
"27370",2020-09-14,"Monday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",95.59,0.44,44727,1.79802899606254,694547,1.64672652368303,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,89,70
"27371",2020-09-14,"Monday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",95.59,0.44,44727,1.79802899606254,694547,1.64672652368303,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0.02,84,68
"27372",2020-09-15,"Tuesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",97.11,0.29,45163,0.974802691886323,701509,1.00237996852626,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,NA,89,74
"27373",2020-09-15,"Tuesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",97.11,0.29,45163,0.974802691886323,701509,1.00237996852626,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,85,68
"27374",2020-09-16,"Wednesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",96.97,0.3,45583,0.929964794189941,706034,0.645038053681413,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0.06,89,73
"27375",2020-09-16,"Wednesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",96.97,0.3,45583,0.929964794189941,706034,0.645038053681413,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,85,71
"27376",2020-09-17,"Thursday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",95.77,0.42,45868,0.625233091284039,710423,0.62164145069501,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,90,74
"27377",2020-09-17,"Thursday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",95.77,0.42,45868,0.625233091284039,710423,0.62164145069501,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,87,72
"27378",2020-09-18,"Friday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",93.81,0.62,46150,0.614807709078224,713652,0.45451794212743,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,87,69
"27379",2020-09-18,"Friday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",93.81,0.62,46150,0.614807709078224,713652,0.45451794212743,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,86,67
"27380",2020-09-21,"Monday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.47,0.75,47231,2.34236186348862,744736,4.35562430988774,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0.01,79,68
"27381",2020-09-21,"Monday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",92.47,0.75,47231,2.34236186348862,744736,4.35562430988774,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0,87,58
"27382",2020-09-22,"Tuesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.25,0.87,47533,0.639410556625952,749069,0.581816912301814,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0.12,74,67
"27383",2020-09-22,"Tuesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",91.25,0.87,47533,0.639410556625952,749069,0.581816912301814,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0.25,79,66
"27384",2020-09-23,"Wednesday","Ridglea Hills ES","Elementary","76116","FORT WORTH ISD","220905","Tarrant","Major Urban","City-Large","Metro",95.63,0.44,47917,0.807859802663402,753551,0.59834274279138,48575,50640,51.95,16.27,0.09,2.65,0.07,0.37,3.13,25.47,13.7,14.9,8.1,32.72228,-97.44409,0.01,76,67
